unique,Date,ALK,ALKB,ALKCACO3,ALPHA,AS,B,BA,BR,CA,CHLORATE,CL,CR6,DBCP,DCE11,F,FE,K,MAGNESIUM,MG,MN,NO3N,PCATE,PCE,PFBSA,PFBTA,PFDA,PFHA,PFHPA,PFHXA,PFHXS,PFHXSA,PFNA,PFNDCA,PFOA,PFOS,PFPA,PH,SC,SO4,TCE,TCPR123,TDS,THM,TOCH,U,V,allpfas,SUMPFAS,SCREEN LENGTH (FT),TOP OF SCREEN (FT),WELL DEPTH (FT),LATITUDE,LONGITUDE
well_182,2019-06-18,,,,,,,,,,,,,,,,,,,,,0.046268831651237886,,,,,,,,,-1.327062890713805,-1.378465105907989,,,,,,,,,,,,,,,,-1.7550594332784317,,106.81371820035571,,,37.270077555049696,-121.91010483676973
well_182,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5660266887735772,,,,,-1.9746601691768522,,,,,,,,,,,,-2.1278966407459268,-2.1483868840021834,,,,37.22082612467136,-121.83883066404374
well_183,2016-09-21,,,,,,,,,,,,,,,,,,,,,,,2.9254814372921913,,,,-1.9504632514398583,-2.1512076997345804,,,,,,-2.437820460713016,-2.5426107025961384,,,,,0.23273174659523208,,,,,,,-2.569682938064333,-2.6514463945907214,10.95411153889302,25.61587706422815,,37.29499869648444,-120.49298003121945
well_184,2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,-1.0732705745042783,,,,,,-0.48806364449752004,-0.7189840541123647,,,,-0.932754094516083,,,,,,,,,,,,-0.5822149920121771,-1.1580353727566095,89.96669702304355,,,37.29779887774515,-121.86960813532363
well_185,2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6148166657219774,-0.8318741977320186,,,-0.6139864675586157,-0.19838159372806619,,,,,,,,,,,,-0.17671479181613728,-0.2220112827263774,,,,33.86179693963985,-117.92093441870323
well_185,2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5795781379404946,-0.7951540008911672,,,-0.4930537968050813,-0.2067707691865775,,,,,,,,,,,,-0.13940144065579255,-0.1950858139008648,,,,33.86403262499047,-117.98266811438458
well_185,2019-08-22,,,,,,,,,,,,,,,,,,,,,-1.014604765431941,,,,,,,,-0.5902232237476623,-0.5167774227153267,,,,-0.49155908863645786,-0.18021937539193206,,,,,,,,,,,,-0.2939132470959848,-0.17116212305686368,,,,33.90721366345369,-117.93995296952625
well_185,2019-10-22,,,,,,,,,,,,,,,,,,,,,-1.0065531212426553,,,-0.6454163524039197,,,,,-0.34774668354466887,-0.4307247659002346,,,,-0.3663687361915224,-0.141717729525378,,,,,,,,,,,,-0.10861897429882872,-0.09917257766708863,,,,33.79936252583497,-118.02339969354409
well_186,2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3241181869631657,,,,,,,,,,,,-0.6712592608023779,-0.5743732203132685,,,,37.831593829604365,-121.34629698461471
well_186,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,-0.9901859333077427,,,,,,-1.4033721227054612,,,,,-0.9371895922099832,,,,,,,,,,,,-0.914494580032011,-1.141198000479476,,,,37.86093043680879,-121.25884450635377
well_187,2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,0.198721360810961,,,,,,0.295731261600377,-0.1079161139018689,,,0.20879375014631785,0.514172083265862,,,,,,,,,,,,0.5771980132799133,0.49937277904292177,,,,33.87479271193467,-117.85304249530324
well_187,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,-0.24612357409462804,,,,,,0.2607640260114179,-0.12701939133812692,,,0.185733125093984,0.4688336785004922,,,,,,,,,,,,0.5210284597570529,0.4708050028688854,,,,33.809120199799445,-117.93818489166502
well_187,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,0.38476219873883505,,,,,,0.4739442232044051,,,,0.481562476778277,0.6132697637540176,,,,,,,,,,,,0.5782036343332256,0.6327203183596082,,,,33.86476317168194,-117.94162877287009
well_187,2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,0.5443005173625308,,,,,-0.5848379119671924,0.5730017462704023,,,,0.6003752303838125,0.7156729329720077,,,,,,,,,,,,0.6600528447071377,0.7343900836288565,,,,33.92539126778194,-117.84174287391332
well_188,2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9747373425682423,,,,-1.180609932820597,-1.173319239264714,,,,,,,,,,,,-1.0930779802065205,-1.0183709143819737,,,,34.04880199972848,-118.07091984947307
well_189,2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2367560876931984,,,,,-0.7605766288887502,,,,,,,,,,,,-1.047945858139802,-0.9879353208246463,,,,34.066980766691934,-118.27254326200877
well_19,2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,-0.418056477598613,,,,,-1.2176599001599764,0.4287301321350205,,,,-1.3719420061422918,-1.5751080834866669,,,,,,,,,,,,-0.8812260451754329,-1.3454030477069283,,,,34.13775985282851,-117.62322693858736
well_19,2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,-0.38900203494618646,,,,,-1.3736297192110802,0.5108164425110887,,,,,-1.6021701227277085,,,,,,,,,,,,-1.04487972417901,-1.782230694318223,,,,33.97358592344486,-117.61654377358978
well_190,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,0.717907973417624,,,0.4671644669530025,0.53987710348422,0.8466566650378285,0.689408234715945,0.18950647570221194,,,0.5753303336279705,0.2863171102595325,,,,,,,,,,,,0.8415561391389114,0.46869812835253055,,,,33.74406350635273,-117.78904036193195
well_190,2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,0.6629394085109949,,,0.4677295103827743,0.4345160153778998,0.8473266729562707,0.5852786389300249,0.1134352464339494,,,0.6208082906442087,0.2841133406337907,,,,,,,,,,,,0.8372478173664265,0.4799251480131494,,,,33.7513630141214,-117.77591893598252
well_190,2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,0.8220294868322999,,,,0.742655498707462,0.9815341024458308,0.7688593960965091,,,,0.8041023401822358,0.3886971055839679,,,,,,,,,,,,0.6727326785310461,0.6061615514921244,,,,33.750117504192346,-117.81556347336897
well_191,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.898985302186606,-0.7115981301639634,,,,,0.04487042625665649,,,,,,,,,,,,,-0.6171109665619954,-0.6364210566044844,,,,34.008995861386,-117.5472947266266
well_192,2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9038248534430579,,,,-0.790912226544082,-0.9066946807950317,,,,,,,,,,,,-0.796182693137614,-0.7136304555018476,,,,34.011236268155955,-118.10273596500055
well_193,2019-04-25,,,,0.9177444940590621,,,,,,,,,,-1.1154845225597292,,,,,,,1.1151131328958457,0.37069892156597206,,,,,,,,-0.9218284979746082,-1.0507540225673793,,,,-1.3895930616505847,,,,,,,,,,1.4555182976927217,,-1.1166056289135309,-1.5830845566530747,237.01232140508114,,,34.08364401598209,-117.35765471087721
well_193,2019-07-18,,,,,,,,,,,,,,-1.0907815866430906,,,,,,,0.6040446438903492,-0.06283398839378333,,-1.356164009208441,,,,,-0.9566506113343557,-0.0420098286171477,,,,-1.3482993548720883,-0.843955597114698,,,,,,,,,,,,-0.7854477379701945,-0.8634391102689447,,,,34.046983865429816,-117.27914268331875
well_194,2019-04-18,,,,,,,,,,,,,,,,,,,,,0.20411582314653923,,,,,,,,,-1.3673599816259954,-1.416297099343717,,,,,,,,,,,,,,,,-1.7808431078108276,,107.14620946590378,,,37.34419844560497,-121.89693661914
well_195,2019-04-25,,,,1.8548567938948812,,,,,,,,,,-1.1601093723128992,,,,,,,0.7465570368398313,-0.03043598941328466,,-0.9603871202855948,,,-0.3795599151474952,,-0.372469901629095,0.5757628256672513,0.11194104809219653,,,-0.9870082751606678,-0.2113198970160889,,,,,,,,,,2.1947586898124802,,0.19579379313860623,-0.29798628167689406,211.22295236172488,,,34.09632015813711,-117.29447034162538
well_195,2019-07-12,,,,,,,,,,,,,,-1.152421389351194,,,,,,,0.5616020005374659,-0.10741320496146158,,-0.4591993822867333,,,,,-0.1875998053662403,0.6477468549689449,,,,-1.0752809836718897,-0.3918264519748021,,,,,,,,,,,,-0.3576227414670222,-0.4560397076319365,,,,34.06450768994305,-117.2808283266615
well_196,2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.355276108742681,-1.4100089857846752,,,,,,,,,,,,,,,,-1.7757585872098163,,278.26780692166795,,,37.24799077664779,-121.87548383484186
well_197,2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,-1.3618211694090636,,,,,,-1.2958023589766816,,,,,-1.2852374680629277,,,,,,,,,,,,-1.210868464705967,-1.4798657847541978,,,,39.82031053675504,-121.82444961887484
well_198,2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,0.24781919077935366,,,-0.01970387971130237,-0.12050155936470106,0.15372207046691433,-0.6894035836463234,-0.8816473949007212,,,0.10218793300890407,-0.9043286198416468,,,,,,,,,,,,0.235152034396888,-0.2689637692013455,36.600279740128016,63.10812824587286,,33.45950199168542,-117.62487603500533
well_199,2019-04-09,,,,-0.047130553947362035,,,,,,,,,,,,,,,,,-0.4156831660852859,,,-0.33817507968247335,,,-0.5124985138413897,,-0.5560290731404711,0.8013389052454122,0.2893510746718627,,,0.38822104233813115,0.8713161119715616,,,,,,,,,,-0.020230048995056888,,0.841459925882101,0.7896887299568219,441.58563508792264,,,33.91206532937611,-117.88361106229125
well_199,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02402386112661109,,,,-0.37206989913243965,0.26012989723155955,,,,,,,,,,,,0.04054939624814346,0.19142157297334586,,,,33.72682020958085,-117.88869925056298
well_199,2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07687652423278513,,,,-0.386782804223439,0.3194663727514525,,,,,,,,,,,,0.07206935598692064,0.21761029537257046,,,,33.8649832746289,-117.95328831407063
well_199,2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5412132821298115,,,,0.20500304909498698,0.6637924229031512,,,,,,,,,,,,0.4166862364133302,0.5942394264569213,,,,33.92014752139381,-117.95219170158646
well_2,2017-10-04,0.28868732318994844,0.23154355192934745,,-0.217923450057768,0.821225707383985,-2.3685789200996528,-3.1883780693271913,-0.9204258766240561,0.6236450023062498,,0.46685627582126266,,,,0.40942419910497724,,1.5904671444454266,,-0.1173901998814906,,-1.3580521489275217,,,,,,,,,,,,,0.4209494330175933,0.25449173290921445,,,0.6676065327306787,0.5507806984486808,,,0.15080082052344537,,1.3914973214499295,-0.3856590759758205,0.5447290475973502,0.2335705343274369,0.3949830004969824,,,,33.96153038571342,-117.84727854986775
well_2,2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32973749517286755,0.13547674071504823,,,,,,,,,,,,0.13047787440392297,0.2788582371266098,,,,33.86012964842208,-117.84926042459756
well_2,2018-04-25,0.18806379851624244,0.5462572140892156,,0.2288916900352689,0.41449025079573704,-2.3749077179707796,-3.1926995059022585,-0.3122782446163969,0.7918110049287067,,0.47662753434594984,,,,0.3512314979853025,,1.7221972536568853,,-0.03742126177580918,-0.7756476713314767,-1.2480874041323697,,,,,,,,,,,,,0.5492421831074644,0.1673322622051382,,,0.7730938614222351,0.6432940039529109,,,0.2302071563521292,,1.3528605864566912,0.295043694124957,0.6344656557292003,0.23634310835915612,0.39328080788651976,,,,33.788108991447594,-117.88412638467547
well_2,2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5569681580449383,0.28829283796115346,,,,,,,,,,,,0.2909962435151472,0.46906217644334,,,,33.83590987375672,-117.79568096275594
well_2,2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902178599418397,0.3534213418752566,,,,,,,,,,,,0.33434808606534355,0.5155395191480524,,,,33.80244159218768,-117.90578882305994
well_2,2019-04-04,,,,,1.2266959153521464,,,,,,,,,,0.35323740632574585,,,,,-0.6527639805092426,,,,1.079654759428737,,,-0.22998076422476396,,-0.1571534608027415,0.10206094519970015,-0.26410331160121037,,,0.4522272307506685,0.24148152061826775,,,,,,,,,,,,0.6274489204773823,0.4051925734702998,,,,33.95316846106815,-117.85569230200771
well_2,2019-05-08,,,,,0.3315603120031898,,,,,,,,,,,,,,,-0.7663930922670846,,,,0.9309364327589408,,,-0.3433998206797046,,-0.31395384123555947,0.13060591704875507,-0.2441009160183025,,,0.5460878681105187,0.29675026750535055,,,,,,,,,,,,0.6568451356027863,0.4463587577654475,,,,33.8405649259858,-117.83065213609811
well_2,2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,1.001695483204004,,,,,-0.6284731504356305,0.189562868304074,,,,0.4097834291072232,0.2954476625336576,,,,,,,,,,,,0.45750370557265047,0.41897773286669565,,,,33.901130713978525,-117.8241056848221
well_2,2019-10-23,,,,,1.4724215613021525,,,,,,,,,,0.4750826299943796,,,,,-0.5922119027774777,,,,1.0352193146505413,,,,-0.0686208522701733,0.11605553310272122,0.15273832440086757,,,,0.6216953671183679,0.25861773708780605,,,,,,,,,,,,0.5574141070105055,0.461771726254419,,,,33.7740497050451,-117.8062522250734
well_20,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2936309385064033,-1.3473103821274806,,,,-1.558070708785439,,,,,,,,,,,,-1.3415046247228093,-1.7384002935157536,101.59767581529206,,,37.34343980251283,-121.86175821737828
well_20,2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,-2.024584126624264,,,,,,-1.3971625492584987,,,,,-1.5466535835302948,,,,,,,,,,,,-1.5367185642090684,-1.72638758345885,,,,37.340115040572,-121.85272466292336
well_200,2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7334654476634362,,,,-1.1031183848884512,-0.5384821606029553,,,,,,,,,,,,-0.6687023854499521,-0.5720172174370599,,,,33.78885609057077,-118.15068738758336
well_201,2019-08-27,,,0.6185262531688688,,,,0.04158896061940776,,0.1263645575558125,,0.05295593687125251,,,,,,-0.6641351689039634,-0.1734629969301204,,,,,,0.7868838201684594,,,,0.159151699609399,1.3309496478102991,,,,,-0.45082130902826034,-0.388115886508633,,,-0.24359057649104798,-1.1131321244182446,,,-0.5210324061209058,,,,2.586725684591747,0.09722439147980987,-0.27817129579296107,,,,,
well_202,2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038956829012378735,0.0914323640714449,,,,,,,,,,,,0.013995440271563556,0.1721428757325494,200.38453963070864,197.76395726083607,,34.10231550940814,-118.0973532004739
well_202,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034424034793485866,0.13817594538116285,,,,,,,,,,,,0.035719057102551056,0.19514072609733973,195.61618541177435,199.87246942631774,,34.07192693428758,-118.03746739474377
well_202,2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,-0.9651074849644999,,-0.849058098786744,,-0.5964606818603156,-0.8736513426344215,-0.7184226310279808,,-0.7435644761840776,,0.0377591877375686,0.16715796151797246,,,,,,,,,,,,0.20321780602108738,0.21661695649449492,,,,33.95710374591698,-118.07908855339622
well_203,2018-12-18,,,,,,-0.11420326524179616,,,0.48563929423930435,,0.1695368247615598,,,,,,,0.7246699624951171,,,-0.997243490226167,,,,,,,,,,,,,-1.127114819391719,-1.6274649239552414,,0.5671384120215412,,1.1396777453009437,,,0.1067554139438374,,,,,-1.3000679610442931,-1.2496639679625312,,,,33.888331653986725,-117.62426477855513
well_203,2019-03-19,,,,,,-0.03202648804511263,,,0.5561433072898124,,0.19814155285035565,,,,,,,0.7228217116674152,,,-0.4451262880205654,,,,,,,,,,,,,-0.8407623799983688,-1.4770646155687601,,-0.08723278719281852,,1.0880142816917546,,,0.1402155922614955,,,,,-1.0887051789756013,-1.0325322982130487,,,,33.86444253717839,-117.62313594528801
well_203,2019-05-02,,,,,,,,,,,,,,,-0.6592018566331138,,,,,,,,,-0.924005556079395,,,,,-0.5158869538669489,,,,,-0.5395518777638656,-1.1147018022232982,,,,,,,,,,,,-0.5999854832363328,-0.7049535626359572,,,,33.89202808643243,-117.56728757498597
well_203,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,-1.2599534011460631,,,,,-1.1705262385916013,,,,,-1.1782662169171663,,,,,,,,,,,,,-1.267094606529009,-1.6222026271618069,,,,33.93891959747304,-117.50694970530397
well_204,2019-04-09,,,,0.338005496240021,,,,,,,,,,,,,,,,,,,,-0.48876959453283014,,,-0.244975996505394,,-0.1650860068064805,0.4921641921177498,0.04216106678444175,,,0.12154896228188287,0.3341119152949341,,,,,,,,-1.1440714178346783,,0.0565682399991917,,0.546599911115891,0.36218535902815086,,,,33.76872088059045,-117.99779719507148
well_204,2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,-0.44405493051036077,,,-0.2600105240982898,,-0.19227249972978863,0.4973235760288882,0.04218259100618357,,,0.17044875650396885,0.495576840976023,,,,,,,,,,,,0.6249374990145917,0.4670404830776848,,,,33.76943966817933,-117.95771141769951
well_204,2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,-0.2642265533778668,,,,,-0.03335738046066333,0.7965241151547874,,,,0.2854917556892385,0.49608619779951696,,,,,,,,,,,,0.42119976418569716,0.5026761499481193,,,,33.83839245655102,-118.05298790993629
well_204,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,-0.2648030089877887,,,,,-0.00797315495368459,0.6158818705681267,,,,0.380659739920131,0.49348524979778596,,,,,,,,,,,,0.4297383227713544,0.5232985137792109,,,,33.84316670375842,-117.9291358675284
well_205,2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683983873839547,1.437551739590532,,,,1.8923946264343163,,0.7067577700691773,,0.40543658194655113,,,,,,,,,,,1.0872899725076892,-0.0690438457851244,32.304261949462834,370.9768106464669,,34.00727903209321,-117.13429103087537
well_205,2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3781014571908592,,,,,-0.5526215977093776,,,,-0.7480068710649336,,,,,,,,,,,-0.7963964853843452,,26.45362034671894,373.8509984941195,,34.01047950668752,-117.1047277525194
well_206,2019-06-25,,,,,,,,,,,,,,,,,,,,1.7993746002170543,,,,-0.12046561442094376,,,-0.4900338740495783,-0.7327908322857046,-0.5134682898686557,-1.257756410027284,-1.3286695047823314,,,-0.04592656057707087,-0.2703228309755858,,,,,,,,,,,,0.16237500213486722,-0.06738240668702913,,,,41.779528608723325,-124.2735430935644
well_207,2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3193160842290607,,,1.077022941053278,,,,,,,,,,,,,,,,0.32586581132231496,,107.63998204600712,70.21119702651934,,33.34301695918315,-117.6215328277735
well_207,2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2825218963503706,,,1.0191602215489368,,,,,,,,,,,,,,,,0.2879965309847359,,105.27753962964526,68.5834330453461,,33.51920085865772,-117.59810295387477
well_208,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8729099614451399,-1.0255998605305618,,,,,,,,,,,,,,,,-1.4592242770861792,,,,,37.31305059621036,-121.80993440589246
well_208,2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,-1.8926851555902282,,,,,,-0.9918414951320944,,,,,-1.8245879574555015,,,,,,,,,,,,-1.6652346789573087,-1.9898129468395132,,,,37.38227414937461,-121.84701386952376
well_209,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023181107385013652,0.20239842571623778,,,,,,,,,,,,0.08275270623021486,0.23676004328270706,,,,33.99521396168119,-118.14864476677664
well_209,2019-08-22,,,,,,,,,,,,,,,,,,,,,-0.6723946911581743,,,-0.4321817797953177,,,,-0.7101624138887371,-0.7275162673369769,-0.2592308046789462,,-0.7056240274842589,,0.031039661722983326,0.28602256955058275,,,,,,,,,,,,0.3052684785579033,0.2999677855929848,,,,33.911972815466015,-118.02118708841245
well_21,2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,-0.6203247914302553,,,,,,-0.6987019445237023,-0.8812033838439524,,,-0.9344360620610819,-1.195885014552144,,,,,,,,,,,,-0.47917259464371054,-0.9354008357428094,57.243002551912305,135.21464714161277,,39.426109159467124,-121.6151207786623
well_210,2019-08-20,,,,,-3.1756667905513494,,,,,,0.47059746277131426,,,,,,,,,,,,-0.7852654290979165,0.18356371921652911,0.03434445417991541,,-0.6878103341222239,-0.010766904458937153,,,-0.723245937746969,,,1.0906735729469708,-0.388076125568778,-0.9505894688506191,,,,,,0.18687067677082622,,,,,0.836328866817969,0.4651876585375637,,,,37.57549299357452,-121.83303828538736
well_211,2019-05-09,-0.16732276258921056,0.21907210322021758,0.2208061237704469,,,,,,0.5798883162019902,,0.0945116697419619,,,,-0.45713588518680076,,0.8772720858882437,-0.27407056992519774,-0.7220168496910473,,-1.3353954090685103,,,,,,,,,,,,,,0.35251075238383495,,,0.08507698278466672,0.46883538519297707,,,-0.28617292864222926,,,,,-0.05994982110506156,0.07549178134737342,130.27189817527997,181.57336677164986,,34.04828787946778,-118.12190515416559
well_211,2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030534973315411246,0.6828982040936789,,,,,,,,,,,,0.403110431755675,0.5793133214200155,130.5384712497995,181.28156297229825,,33.98864040343956,-118.07063581152144
well_211,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,0.5727369562645739,,0.25539064406504514,,,,-0.7357514366225459,,-0.12669036171675305,,0.018604009250214056,0.6666461069471208,,,,,,,,,,,,0.5620999732212438,0.5644129143027959,,,,34.063376882247624,-118.02737471938856
well_212,2016-09-21,,,,,,,,,,,,,,,,,,,,,,,-0.7700205707954737,,,,-1.8506404582277591,-2.09469647030723,,,,,,-2.4418539684459435,-2.5175467220578183,,,,,,,,,,,,-2.442364266892511,-2.613429979407205,19.023904829090235,24.38668289563295,,37.23218337800364,-120.43615445491216
well_213,2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,-1.035891517054583,,,,,,,,,,,-0.9950314988174921,,,,,,,,,,,,-0.9588366947673829,-1.219453968611005,42.90349114365857,120.05934267006754,,37.05686737517517,-122.0948534580778
well_214,2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3435980053120497,,,1.8096479138670845,2.048781070608413,,0.6838237948907293,2.8712195093228767,,,,,,,,,,,,2.3370430318942126,2.4974718732205234,19.746914697905787,47.866433740381076,,33.25172547381482,-117.36826735446056
well_214,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3544080193688574,,,1.8908586267442158,1.8615670584393622,,0.5484007691993469,2.931618557866019,,,,,,,,,,,,2.3963099411410713,2.5624413985456576,15.696332241578943,51.39965428606784,,33.25568280181047,-117.33568595219127
well_214,2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4820985371038905,,,,1.7993041677066803,,,2.8895136425980827,,,,,,,,,,,,2.2156473216693193,2.488722756873622,20.678395146832155,50.04506637344356,,33.35403323968404,-117.41045780762967
well_214,2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,1.3265877665973218,,,,0.2519559424689714,,,1.6974083392552632,1.8113899520989816,,,2.57681467846165,,,,,,,,,,,,2.1128304955827457,2.186687258582869,13.959394308408957,49.45121060389252,,33.246768189690236,-117.46848911043841
well_214,2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,1.1641702122550146,,,,0.18797464648186074,,,1.5761235696967302,1.6295620408845237,,0.5489770938169476,2.6107130965767054,,,,,,,,,,,,2.1709906759553346,2.2721008118858563,14.689217118997838,53.102173881412696,,33.30755596967987,-117.36099303608599
well_214,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,1.0822605483091394,,,,0.18900480528506297,,,1.5401397288692058,1.5733719525276444,,,2.605290246399358,,,,,,,,,,,,2.11010843509862,2.2202375434468395,15.732639527794214,47.14902251748606,,33.3437800543018,-117.32396114274765
well_214,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,0.7985698998049621,,,,0.02179316451646991,,,1.4278572752972198,1.5078720842425635,,,2.561383205798302,,,,,,,,,,,,2.0669110503170565,2.18411665020262,15.87126225240312,48.66622083323089,,33.25295227832895,-117.42463941038903
well_215,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12848384333646287,,,,,,,,,,,,,,,,-0.7174528620425461,,37.425124800946904,47.69455470161752,,33.43120714685224,-117.33804283858908
well_215,2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002669087103016805,,,,,,,,,,,,,,,,-0.6147313277972831,,31.97125809026323,54.660927448646376,,33.303448659599624,-117.23915116885699
well_215,2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46152107142202836,,,,,,,,,,,,,,,,-0.9963141150013964,,37.20212986697774,46.5672530151748,,33.242183045661925,-117.28965361274169
well_215,2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21375903979894553,,,,,,,,,,,,,,,,-0.791335757272629,,37.79672468748447,49.49295636811821,,33.346886468187435,-117.29439386045091
well_215,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,0.33879492466884104,,,,,,,0.05032963359305309,,,,,,,,,,,,,,,,-0.22124959887675105,,37.34541193159434,49.914200957337385,,33.33228864129044,-117.30136411964712
well_215,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05756842788771094,,,,,,,,,,,,,,,,-0.572901933020965,,39.93458823327146,47.93229835060873,,33.26181791279004,-117.26924256278488
well_215,2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,-0.5239928745799413,,,,,,-0.05963259933733787,-0.3926553573548792,,,-1.0120978809946612,-0.023132890995672,,,,,,,,,,,,0.06760468024613056,-0.15461551543306426,38.79834561515188,44.44560164779031,,33.38906327113328,-117.32284668409066
well_215,2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,-0.5679611011480138,,,,,,-1.0494432897059218,,,,-1.5872276955537583,-0.7124493597888713,,,,,,,,,,,,-0.6063342918957156,-0.8102063397257565,,,,33.33541256267046,-117.19617433893303
well_216,2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7506895246349017,,2.67481298182515,0.9403746609926055,0.38222432226290404,,,,,,,,,,,,,,,,0.7765632587679504,,182.94119471498658,112.70766085611181,,34.27919571070268,-118.3374178808702
well_216,2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,0.03174203468823611,,,,0.11194051801801765,1.922229036788432,0.4345573109336853,,,,,-1.5502743454222807,,,,,,,,,,,,-0.5606616892159804,-1.7401140711874266,,,,34.173273060061376,-118.30954548441552
well_217,2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,-0.017709173588545624,,,-0.562019580719339,,-0.6300857374867879,0.43152981701942084,-0.005765702979405586,,,-0.295651995457815,0.16991168245259106,,,,,,,,-1.1454896229340679,,,,0.40643830940642944,0.13037921851354056,,,,33.83748636238542,-117.90989990666866
well_217,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,-0.4671869866993324,,,,,,0.510399022503411,0.05116889367124635,,,-0.1441591896316872,0.18872790051938587,,,,,,,,,,,,0.3780329479258648,0.20127297685971018,,,,33.893919858909534,-117.75814084105633
well_217,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,0.1835702992681778,,,,,-0.3065826792717695,0.8382812510766481,,,,0.07385550990207626,0.32570352160766736,,,,,,,,,,,,0.29707927878716894,0.32498843284223805,,,,33.87524909939336,-117.95140430306448
